time_fs,population_site_1,population_site_2,population_site_3,population_site_4,population_site_5,trace,max_rank,mean_rank
412.0,0.19631520006045897,0.19586354554460333,0.2076798946714543,0.20879749969574238,0.19134460383848823,1.0000007437554674,26,15.833333333333334
413.0,0.19824364215813017,0.19632363321502522,0.20595552217865856,0.20730092931728927,0.1921770187402667,1.000000745554091,26,15.833333333333334
414.0,0.20019301678177515,0.19678953739170096,0.20419867601239877,0.20579215316009594,0.19302736406201096,1.0000007473527028,26,15.833333333333334
415.0,0.20215297550008549,0.1972481826108548,0.2024327377613615,0.20428081710620494,0.19388603622806672,1.0000007491512952,26,15.833333333333334
416.0,0.20411680356781203,0.19770111757480033,0.20066441774265217,0.20277254135227976,0.19474587076760036,1.0000007509498656,26,15.833333333333334
417.0,0.2060457690698415,0.19813107185255682,0.19891412590514507,0.20129752488208394,0.19561226109406743,1.000000752748416,26,15.833333333333334
418.0,0.20795396488528353,0.19854793319020872,0.19718233501992577,0.19983992607310852,0.19647659543368942,1.0000007545469372,26,15.833333333333334
419.0,0.209811344709389,0.19895825628060487,0.19549948698740244,0.19843443001922267,0.19729723840409724,1.0000007563454385,26,15.833333333333334
420.0,0.2115897190233337,0.19934766332206522,0.1938754285667548,0.1970836149641362,0.19810433232289487,1.0000007581439063,26,15.833333333333334
421.0,0.21330752209448495,0.19971218460343065,0.1923096178672367,0.19579080823413206,0.19888062719833685,1.0000007599423426,26,15.833333333333334
422.0,0.2149349097437215,0.20005058229022604,0.19081627708380022,0.19457638057280885,0.19962261210546034,1.000000761740738,26,15.833333333333334
423.0,0.21645694415619787,0.2003695532233038,0.18941537161955707,0.1934460586299809,0.20031283596533886,1.0000007635391,26,15.833333333333334
424.0,0.2178930874559672,0.20065700562389238,0.1880986922212849,0.1923916711671293,0.2009603089244257,1.000000765337421,26,15.833333333333334
425.0,0.2191797003041102,0.200916551114099,0.18690136427154894,0.19144132498755256,0.20156182651367163,1.0000007671357032,26,15.833333333333334
426.0,0.22035165934750017,0.20113968038036492,0.1858139692639798,0.1905961208774369,0.2020993391199496,1.000000768933951,26,15.833333333333334
427.0,0.22137785606552107,0.20134464011667652,0.1848455078500771,0.1898470884694669,0.20258567828569618,1.000000770732158,26,15.833333333333334
428.0,0.2222565905997676,0.20150916454919782,0.18400292442445862,0.18921900370512912,0.20301308930706172,1.000000772530335,26,15.833333333333334
429.0,0.2229719007806756,0.2016583184534281,0.18330089430458554,0.188699828587278,0.20336983225778485,1.0000007743284707,26,15.833333333333334
430.0,0.22353974765743964,0.20176672068729534,0.18272655590412634,0.18829182747098483,0.2036759244620027,1.0000007761265686,26,15.833333333333334
431.0,0.2239596650621463,0.20183123740986014,0.18228700698383182,0.18799485035098493,0.20392801817308875,1.0000007779246352,26,15.833333333333334
432.0,0.22422426294918105,0.2018554182164105,0.1819900139770846,0.1878163856707563,0.20411469896452358,1.0000007797226753,26,15.833333333333334
433.0,0.22432396912670477,0.20184689962934177,0.18183408496325493,0.1877560991901148,0.2042397286665507,1.0000007815206888,26,15.833333333333334
434.0,0.22426061869040864,0.20181337095886415,0.18182198269382097,0.1878058678032385,0.2042989432276228,1.0000007833186748,26,15.833333333333334
435.0,0.22406595746827662,0.20175844284432604,0.1819310909087379,0.1879509790843452,0.2042943148662324,1.000000785116638,26,15.833333333333334
436.0,0.22370925456793953,0.201672869870512,0.18217787397172924,0.18820880630843076,0.2042319822512528,1.0000007869145846,26,15.833333333333334
437.0,0.22322802654199417,0.2015678500628134,0.18254526720853392,0.18855908800684093,0.20410055694761645,1.000000788712521,26,15.833333333333334
438.0,0.22260407389352255,0.201427446914069,0.18303942669738085,0.18901413376197398,0.2039157092987634,1.00000079051043,26,15.833333333333334
439.0,0.22183588291098846,0.20126093155277266,0.18365548986427147,0.18957024439460046,0.2036782436409821,1.0000007923083354,26,15.833333333333334
440.0,0.22093681205583796,0.2010830467419607,0.1843849774376274,0.1902082815331673,0.20338767639290728,1.0000007941062212,26,15.833333333333334
441.0,0.2199407479019251,0.20088123293471508,0.1852043031402782,0.19092743115040278,0.20304708083205786,1.0000007959041002,26,15.833333333333334
442.0,0.2188357559311414,0.20065266339832186,0.18612672258261342,0.19173215260492651,0.20265350324025,1.0000007977019747,26,15.833333333333334
443.0,0.21763205824709603,0.20041008527240747,0.1871395629789517,0.19260639588710346,0.20221269716956053,1.0000007994998397,26,15.833333333333334
444.0,0.21636584656049795,0.20015732627222443,0.18821899380693194,0.1935322571752404,0.20172637753807687,1.0000008012976926,26,15.833333333333334
445.0,0.21501353738343734,0.19989665595700648,0.18936525440087096,0.1945284142252719,0.20119694118423226,1.0000008030955405,26,15.833333333333334
446.0,0.21360130336472405,0.19961987673032888,0.19057305091994783,0.19557021032488067,0.20063636360878148,1.000000804893382,26,15.833333333333334
447.0,0.2121244290817719,0.19934088144270307,0.19182855226110315,0.19665612698390972,0.20005081697701185,1.0000008066912218,26,15.833333333333334
448.0,0.21060882967814168,0.19906625046769363,0.19313537942155085,0.19776956630480505,0.1994207826721338,1.0000008084890446,26,15.833333333333334
449.0,0.20906581885733588,0.19878808216811156,0.19446661587866773,0.1989026603737816,0.19877763306424742,1.0000008102868647,26,15.833333333333334
450.0,0.20750226672751382,0.1985077712814281,0.19581985686053147,0.20005409184914116,0.1981168254213263,1.000000812084661,26,15.833333333333334
451.0,0.20592164217451253,0.1982230978659564,0.19718557249196514,0.20121267844169233,0.1974578229636091,1.0000008138824548,26,15.833333333333334
452.0,0.20435534999228588,0.197940643203408,0.19854268167856576,0.2023670970114912,0.19679504384974797,1.0000008156802191,26,15.833333333333334
453.0,0.2027726513951674,0.19766351974823113,0.19990185574333535,0.20351884524583586,0.1961439454006823,1.0000008174779724,26,15.833333333333334
454.0,0.2012275002560069,0.19740363969718538,0.20123573355904975,0.204639788170638,0.19549415764809977,1.0000008192756995,26,15.833333333333334
455.0,0.19974487919401435,0.19714275534946682,0.2025347297149434,0.20572849068043952,0.19484996618982844,1.0000008210734106,26,15.833333333333334
456.0,0.19829025493048202,0.19690170154271094,0.20380243882925667,0.20678119352239374,0.19422523410154138,1.0000008228711048,26,15.833333333333334
457.0,0.19688923112246356,0.1966780058071948,0.20501185533841582,0.20778822883643058,0.19363350361955425,1.000000824668781,26,15.833333333333334
458.0,0.19557760785376713,0.19647983729685484,0.20616156392485385,0.20873389709909618,0.19304792034713056,1.000000826466423,26,15.833333333333334
459.0,0.19431194396799478,0.1963004286082863,0.20725690591524173,0.20962142576239834,0.19251012406540524,1.0000008282640462,26,15.833333333333334
460.0,0.1931458895625243,0.1961404000534596,0.2082738987542524,0.21044854150390005,0.1919921002427954,1.0000008300616523,26,15.833333333333334
461.0,0.1920799928460435,0.19598632699970447,0.2092071180350081,0.21120743512398601,0.19151995890976836,1.0000008318592326,26,15.833333333333334
462.0,0.19110583991955543,0.19586486189508964,0.21005827163862614,0.21188526723166703,0.19108659302712777,1.0000008336567865,26,15.833333333333334
463.0,0.19022895809136212,0.19576824488995853,0.210822740615808,0.21248398554755946,0.19069690636490877,1.0000008354543177,26,15.833333333333334
464.0,0.18947248647248657,0.1956999939753913,0.21148310572643692,0.21299208094879432,0.1903531701840072,1.000000837251837,26,15.833333333333334
465.0,0.18883108691384595,0.19565669675307887,0.21204225884106065,0.21341348845281602,0.19005730814380872,1.0000008390493327,26,15.833333333333334
466.0,0.1883201411465895,0.1956277978366388,0.21249114662229157,0.21374706546506791,0.1898146898314975,1.000000840846805,26,15.833333333333334
467.0,0.18792561200343277,0.19564142794957282,0.2128335731098493,0.21398203167208055,0.18961819796459825,1.0000008426442548,26,15.833333333333334
468.0,0.1876514984760643,0.19566827375666818,0.21306438987216916,0.21413189397175686,0.18948478842030722,1.0000008444416841,26,15.833333333333334
469.0,0.18750577571198968,0.19571327328041532,0.21318652293767387,0.2141848450904085,0.18941042927390128,1.0000008462391081,26,15.833333333333334
470.0,0.18748083148706918,0.19578665419884403,0.21319740268815807,0.21414609764503578,0.18938986207267267,1.0000008480365012,26,15.833333333333334
471.0,0.18756942923372535,0.19588066139433688,0.21310428351053176,0.21402314656456636,0.1894233291859926,1.0000008498338722,26,15.833333333333334
472.0,0.1877810397707072,0.1960043934723679,0.21290565660688715,0.2138009507179636,0.18950881111859805,1.0000008516312464,26,15.833333333333334
473.0,0.18810240012393703,0.19613637980732349,0.21260613580288004,0.21350418046932773,0.1896517572804134,1.0000008534286038,26,15.833333333333334
474.0,0.18852374007489597,0.19628489694315848,0.21221206566187426,0.21313182387397112,0.189848328727326,1.0000008552259472,26,15.833333333333334
475.0,0.18904704198739294,0.19645281670266534,0.21172038650343905,0.21268572925424511,0.19009488263082638,1.0000008570232903,26,15.833333333333334
476.0,0.18967368921762115,0.1966332297504617,0.21114138528742696,0.2121684021010274,0.19038415251936938,1.0000008588206253,26,15.833333333333334
477.0,0.19039255096482088,0.19682603671500076,0.21047733462217802,0.21159038898377666,0.19071454938746393,1.0000008606179593,26,15.833333333333334
478.0,0.19119236758051392,0.1970269858713477,0.20974300023837342,0.21095515560485942,0.1910833531754752,1.00000086241529,26,15.833333333333334
479.0,0.19207323705033624,0.19723674214049816,0.20893315376436025,0.21026782572018607,0.19148990559249976,1.0000008642126021,26,15.833333333333334
480.0,0.1930148670717439,0.19746327664708072,0.20807108197086183,0.20953580899494428,0.1919158313805473,1.000000866009899,26,15.833333333333334
481.0,0.19404160975515372,0.19769191753696522,0.20714533580863376,0.20875451954947905,0.19236748521224273,1.0000008678071957,26,15.833333333333334
482.0,0.19510600167754574,0.19791737357058964,0.2061769183979436,0.20795038765024745,0.19285018836343132,1.0000008696044782,26,15.833333333333334
483.0,0.19621788476051297,0.19814594743710484,0.20516897809067014,0.2071142853689884,0.19335377579974916,1.0000008714017454,26,15.833333333333334
484.0,0.19737340258449243,0.19837215671315694,0.20413463902633933,0.20625494875750025,0.19386572617278966,1.0000008731989998,26,15.833333333333334
485.0,0.19854235403622955,0.1986120139172011,0.20307170858300364,0.20537732361954963,0.19439747489552844,1.0000008749962335,26,15.833333333333334
486.0,0.1997219901751208,0.19883920909210048,0.20200054479796362,0.20449436370759325,0.1949447690759588,1.0000008767934576,26,15.833333333333334
487.0,0.20090456451533714,0.19906428670792875,0.20091449352859464,0.2036216430858205,0.1954958908082498,1.0000008785906518,26,15.833333333333334
488.0,0.20208830891944268,0.19928714273888282,0.19982691794105012,0.2027475887199663,0.1960509221237662,1.0000008803878282,26,15.833333333333334
489.0,0.2032542228728649,0.1995098772632864,0.19873969775170777,0.20189108738854028,0.1966059969638706,1.0000008821849915,26,15.833333333333334
490.0,0.2044010798854135,0.19971778229706214,0.19766654697808234,0.20105108626095244,0.19716438861589855,1.0000008839821308,26,15.833333333333334
491.0,0.20552075998197947,0.1999302224888976,0.19661066251190776,0.20023324528914357,0.1977059955626087,1.0000008857792588,26,15.833333333333334
492.0,0.2066075843793638,0.2001286061720476,0.19557956027211792,0.19944694166578733,0.19823819514232627,1.0000008875763653,26,15.833333333333334
493.0,0.20764420209704978,0.20031577973178544,0.19459825056708896,0.1986971595291707,0.19874549750363826,1.0000008893734535,26,15.833333333333334
494.0,0.20863954081257496,0.20049254051176246,0.19365688109112486,0.19797899091040597,0.19923293789993407,1.0000008911705232,26,15.833333333333334
495.0,0.20957286572015374,0.20065619012038954,0.19276695636264773,0.1973076869218993,0.1996971938977694,1.0000008929675797,26,15.833333333333334
496.0,0.21042993356144446,0.20079873109680618,0.19194627686928892,0.19668885564976935,0.20013709764258597,1.0000008947646148,26,15.833333333333334
497.0,0.21121997501253284,0.20093354833078064,0.19118146947717435,0.19611222085623928,0.20055368294018366,1.000000896561633,26,15.833333333333334
498.0,0.21194885299794172,0.2010477926502284,0.19048705805992447,0.1955890483015924,0.20092814640420736,1.0000008983586164,26,15.833333333333334
499.0,0.21259943705923917,0.2011336169055325,0.1898677803676738,0.19512085129575443,0.2012792145826627,1.0000009001555825,26,15.833333333333334
500.0,0.21314958386393715,0.20120333131220136,0.18933649214609563,0.19471832291556768,0.20159317177000374,1.0000009019525256,26,15.833333333333334
